NotesID|OrderID|Note_Date|Note_Time|Details|Role
1905|564|8/2/2005|12/31/1899|NOTE: SAMPLE SHIPPED 8/2/05.|admin
1906|564|8/2/2005|12/31/1899|"Status Changed To: ""Sample Shipped"""|admin
1907|564|8/2/2005|12/31/1899|"Status Changed To: ""Sample Shipped"""|admin
1908|563|8/2/2005|12/31/1899|NOTE: SAMPLE SHIPPED 8/2/05.|admin
1909|563|8/2/2005|12/31/1899|"Status Changed To: ""Sample Shipped"""|admin
2277|708|10/13/2005|12/31/1899|"Status Changed To: ""Qualified Lead"""|admin
2278|708|10/13/2005|12/31/1899|"Authorization Changed to ""Yes"""|
2280|707|10/13/2005|12/31/1899|"Authorization Changed to ""Yes"""|
2281|707|10/13/2005|12/31/1899|NOTE: please send 5 pcs FE0206W-DU|admin
2282|709|10/13/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
2283|710|10/13/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
2284|711|10/13/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
2285|712|10/13/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
2293|687|10/19/2005|12/31/1899|"Status Changed To: ""Lost Deal"""|admin
2294|687|10/19/2005|12/31/1899|"Status Changed To: ""Project Cancelled"""|admin
2295|698|10/19/2005|12/31/1899|"Status Changed To: ""Qualified Lead"""|admin
2296|698|10/19/2005|12/31/1899|"Decision Maker Name: ""Doug Mytty"", Decision Maker Title: ""Project Development"""|admin
2297|698|10/19/2005|12/31/1899|"Authorization Changed to ""Yes"""|
2298|698|10/19/2005|12/31/1899|NOTE: Looking for Ul and CE approvals certs and addtional specs|admin
2299|701|10/19/2005|12/31/1899|"Status Changed To: ""Qualified Lead"""|admin
2300|701|10/19/2005|12/31/1899|"Decision Maker Name: ""Reid Smith"", Decision Maker Title: ""Owner"""|admin
2301|701|10/19/2005|12/31/1899|"Authorization Changed to ""Yes"""|
2302|713|10/19/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
2303|714|10/19/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
2304|715|10/19/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
2305|716|10/19/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
2306|717|10/19/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
2307|718|10/19/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
2308|719|10/19/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
2309|720|10/19/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
2310|721|10/19/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
2311|722|10/19/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
2312|723|10/19/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
2313|724|10/19/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
2314|698|10/20/2005|12/31/1899|"Status Changed To: ""Sample Shipped"""|admin
2315|701|10/20/2005|12/31/1899|"Status Changed To: ""Sample Shipped"""|admin
2316|701|10/20/2005|12/31/1899|"Status Changed To: ""Sample Shipped"""|admin
2317|718|10/21/2005|12/31/1899|"Status Changed To: ""Qualified Lead"""|admin
2318|718|10/21/2005|12/31/1899|"Decision Maker Name: ""Paul Livingstone"", Decision Maker Title: ""Engineer"""|admin
2319|718|10/21/2005|12/31/1899|"Authorization Changed to ""Yes"""|
2320|718|10/21/2005|12/31/1899|NOTE: Please send 10 units as sample|admin
2321|723|10/21/2005|12/31/1899|"Status Changed To: ""Qualified Lead"""|admin
2322|723|10/21/2005|12/31/1899|"Decision Maker Name: ""Chris Lamorine"", Decision Maker Title: ""Engineer"""|admin
2323|723|10/21/2005|12/31/1899|"Authorization Changed to ""Yes"""|
2324|722|10/21/2005|12/31/1899|"Status Changed To: ""Qualified Lead"""|admin
2325|722|10/21/2005|12/31/1899|"Decision Maker Name: ""Anthony Gant"", Decision Maker Title: ""Engineer"""|admin
2326|722|10/21/2005|12/31/1899|"Authorization Changed to ""Yes"""|
2327|725|10/21/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
2328|726|10/21/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
2329|727|10/21/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
2330|728|10/21/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
2331|729|10/21/2005|12/31/1899|"Status Changed To: ""Qualified Lead"""|admin
2332|729|10/21/2005|12/31/1899|"Decision Maker Name: ""Doug whiteford"", Decision Maker Title: ""Engineer"""|admin
2333|729|10/21/2005|12/31/1899|"Authorization Changed to ""Yes"""|
2334|730|10/24/2005|12/31/1899|"Status Changed To: ""Qualified Lead"""|admin
2335|730|10/24/2005|12/31/1899|"Decision Maker Name: ""Alex Sears"", Decision Maker Title: ""Engineer"""|admin
2336|730|10/24/2005|12/31/1899|"Authorization Changed to ""Yes"""|
2337|731|10/24/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
2338|732|10/24/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
2339|733|10/24/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
2343|708|10/24/2005|12/31/1899|NOTE: shipped 10/21/05|admin
2345|730|10/26/2005|12/31/1899|"Status Changed To: ""Sample Shipped"""|admin
2346|730|10/26/2005|12/31/1899|NOTE: SHIPPED 10/25/05 - S/O# 63474|admin
2347|718|10/26/2005|12/31/1899|"Status Changed To: ""Sample Shipped"""|admin
2348|718|10/26/2005|12/31/1899|NOTE: SHIPPED 10/24/05|admin
2349|729|10/26/2005|12/31/1899|"Status Changed To: ""Sample Shipped"""|admin
2350|729|10/26/2005|12/31/1899|NOTE: SHIPPED 10/24/05|admin
2351|722|10/26/2005|12/31/1899|"Status Changed To: ""Qualified Lead"""|admin
2352|722|10/26/2005|12/31/1899|NOTE: SHIPPED 10/24/05|admin
2353|722|10/26/2005|12/31/1899|"Status Changed To: ""Sample Shipped"""|admin
2354|723|10/26/2005|12/31/1899|"Status Changed To: ""Sample Shipped"""|admin
2355|723|10/26/2005|12/31/1899|NOTE: SAMPLE SHIPPED 10/24/05|admin
2356|736|10/26/2005|12/31/1899|"Status Changed To: ""Qualified Lead"""|admin
2357|736|10/26/2005|12/31/1899|"Authorization Changed to ""Yes"""|
2358|736|10/26/2005|12/31/1899|NOTE: please send 3 or 4 pcs|admin
2359|737|10/26/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
2360|738|10/26/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
2361|739|10/26/2005|12/31/1899|"Status Changed To: ""New"""|admin
2362|741|10/26/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
2363|742|10/26/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
2364|740|10/26/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
2365|739|10/26/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
2366|743|10/26/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
2367|744|10/26/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
2368|745|10/26/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
2369|715|10/26/2005|12/31/1899|"Status Changed To: ""Rejected-No Fit"""|admin
2370|736|10/27/2005|12/31/1899|NOTE: shipped 10/27/05|admin
2371|736|10/27/2005|12/31/1899|"Status Changed To: ""Sample Shipped"""|admin
2372|744|10/31/2005|12/31/1899|"Status Changed To: ""Refer to Disti"""|admin
2373|744|10/31/2005|12/31/1899|"Status Changed To: ""Refer to Disti"""|admin
2374|743|10/31/2005|12/31/1899|"Status Changed To: ""Refer to Disti"""|admin
2375|746|10/31/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
2376|746|10/31/2005|12/31/1899|"Decision Maker Name: ""Iyla Kogan"", Decision Maker Title: ""Engineer"""|admin
2377|746|10/31/2005|12/31/1899|"Authorization Changed to ""Yes"""|
2378|746|10/31/2005|12/31/1899|NOTE: Please sample FE0206W-DU instead of FE0201|admin
2379|746|10/31/2005|12/31/1899|"Status Changed To: ""Qualified Lead"""|admin
2380|747|10/31/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
2381|748|10/31/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
2382|749|10/31/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
2383|746|10/31/2005|12/31/1899|"Status Changed To: ""Rejected-No Fit"""|admin
2384|746|10/31/2005|12/31/1899|"Authorization Changed to ""No"""|
2385|746|10/31/2005|12/31/1899|"Status Changed To: ""Rejected-No Fit"""|admin
2386|750|10/31/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
2387|750|10/31/2005|12/31/1899|"Decision Maker Name: ""Ilya"", Decision Maker Title: ""Engineer"""|admin
2388|746|10/31/2005|12/31/1899|"Status Changed To: ""Qualified Lead"""|admin
2389|746|10/31/2005|12/31/1899|"Authorization Changed to ""Yes"""|
2390|746|10/31/2005|12/31/1899|NOTE: please ship instead FE206W-DU|admin
2391|751|10/31/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
2392|752|10/31/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
2393|753|10/31/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
2394|754|10/31/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
1823|545|7/19/2005|12/31/1899|"Status Changed To: ""Rejected-No Response"""|admin
1824|546|7/19/2005|12/31/1899|"Status Changed To: ""Qualified Lead"""|admin
1825|546|7/19/2005|12/31/1899|"Authorization Changed to ""Yes"""|
1826|547|7/19/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
1827|548|7/19/2005|12/31/1899|"Status Changed To: ""Refer to Disti"""|admin
1828|549|7/19/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
1829|550|7/19/2005|12/31/1899|"Status Changed To: ""Refer to Disti"""|admin
1830|517|7/19/2005|12/31/1899|"Status Changed To: ""Qualified Lead"""|admin
1831|517|7/19/2005|12/31/1899|"Decision Maker Name: ""Joe Grand"", Decision Maker Title: ""Owner"""|admin
1832|517|7/19/2005|12/31/1899|"Authorization Changed to ""Yes"""|
1835|518|7/21/2005|12/31/1899|"Authorization Changed to ""Yes"""|
1836|518|7/21/2005|12/31/1899|NOTE: ORDER SHIPPED 7/21/05|admin
1837|518|7/21/2005|12/31/1899|"Status Changed To: ""Sample Shipped"""|admin
1838|517|7/21/2005|12/31/1899|NOTE: ORDER SHIPPED 7/21/05|admin
1839|517|7/21/2005|12/31/1899|"Status Changed To: ""Sample Shipped"""|admin
1871|554|7/27/2005|12/31/1899|NOTE: ALL TFT KITS SHIPPED 7/25/05.|admin
1987|595|8/11/2005|12/31/1899|NOTE: POB27-12d-5b-2 shipped 8/11/05|admin
1988|595|8/11/2005|12/31/1899|"Status Changed To: ""Sample Shipped"""|admin
1992|599|8/19/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
1993|598|8/19/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
1994|600|8/19/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
1995|601|8/19/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
1996|602|8/19/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
1997|603|8/19/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
1998|604|8/19/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
1999|604|8/19/2005|12/31/1899|"Status Changed To: ""Qualified Lead"""|admin
2000|604|8/19/2005|12/31/1899|"Authorization Changed to ""Yes"""|
2100|631|9/9/2005|12/31/1899|NOTE: NO STOCK|admin
2101|631|9/9/2005|12/31/1899|"Status Changed To: ""Sample Back Ordered"""|admin
2102|610|9/9/2005|12/31/1899|NOTE: SAMPLE SHIPPED 9/9/05|admin
2103|610|9/9/2005|12/31/1899|"Status Changed To: ""Sample Shipped"""|admin
2104|629|9/9/2005|12/31/1899|"Authorization Changed to ""Yes"""|
2105|629|9/9/2005|12/31/1899|NOTE: SAMPLES SHIPPED 9/9/05|admin
2106|629|9/9/2005|12/31/1899|"Status Changed To: ""Sample Shipped"""|admin
2107|632|9/13/2005|12/31/1899|"Status Changed To: ""New"""|admin
2108|632|9/13/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
2109|633|9/13/2005|12/31/1899|"Status Changed To: ""New"""|admin
2110|633|9/13/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
2111|634|9/13/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
2112|635|9/13/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
2113|636|9/13/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
2114|637|9/13/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
2115|638|9/13/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
2116|639|9/13/2005|12/31/1899|"Status Changed To: ""Qualified Lead"""|admin
2117|640|9/13/2005|12/31/1899|"Status Changed To: ""Qualified Lead"""|admin
2118|640|9/13/2005|12/31/1899|"Authorization Changed to ""Yes"""|
2119|640|9/13/2005|12/31/1899|"Authorization Changed to ""Yes"""|
2120|640|9/13/2005|12/31/1899|"Authorization Changed to ""Yes"""|
2128|639|9/16/2005|12/31/1899|"Status Changed To: ""Working Sale"""|admin
2129|640|9/16/2005|12/31/1899|"Status Changed To: ""Working Sale"""|admin
2178|659|9/22/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
2344|708|10/24/2005|12/31/1899|"Status Changed To: ""Sample Shipped"""|admin
2395|754|10/31/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
2396|755|10/31/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
2397|756|10/31/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
2398|757|10/31/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
2399|758|10/31/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
2400|758|10/31/2005|12/31/1899|"Status Changed To: ""Qualified Lead"""|admin
2401|758|10/31/2005|12/31/1899|"Authorization Changed to ""Yes"""|
2402|758|10/31/2005|12/31/1899|NOTE: please also send  AND190GCP and AND190GCP 5- pcs each|admin
2403|758|10/31/2005|12/31/1899|"Decision Maker Name: ""Ultra Dots"", Decision Maker Title: ""Consultant for Ultra Dots"""|admin
2404|759|10/31/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
2405|759|10/31/2005|12/31/1899|"Decision Maker Name: ""Geoffrey Ring"", Decision Maker Title: ""Ownner"""|admin
2406|759|10/31/2005|12/31/1899|"Decision Maker Name: ""Geoffrey Ring"", Decision Maker Title: ""Ownner"""|admin
2407|759|10/31/2005|12/31/1899|"Authorization Changed to ""Yes"""|
2408|759|10/31/2005|12/31/1899|NOTE: also please send 1 pcs AND155crp AND120CRP,AND157HAP, AND 183HGP|admin
2409|759|10/31/2005|12/31/1899|"Status Changed To: ""Qualified Lead"""|admin
2410|759|10/31/2005|12/31/1899|"Authorization Changed to ""Yes"""|
2411|760|10/31/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
2412|760|10/31/2005|12/31/1899|"Status Changed To: ""Qualified Lead"""|admin
2413|760|10/31/2005|12/31/1899|"Decision Maker Name: ""Ray Smith"", Decision Maker Title: ""Engineer"""|admin
2414|760|10/31/2005|12/31/1899|"Authorization Changed to ""Yes"""|
2415|760|10/31/2005|12/31/1899|NOTE: Please add inverter INVDMD60J4 for $50.00|admin
2416|737|10/31/2005|12/31/1899|"Status Changed To: ""Qualified Lead"""|admin
2417|737|10/31/2005|12/31/1899|"Decision Maker Name: ""Robert Tso"", Decision Maker Title: ""DMTS"""|admin
2418|737|10/31/2005|12/31/1899|"Authorization Changed to ""Yes"""|
2419|746|10/31/2005|12/31/1899|"Status Changed To: ""Rejected-No Fit"""|admin
2420|746|10/31/2005|12/31/1899|"Status Changed To: ""Qualified Lead"""|admin
2421|746|10/31/2005|12/31/1899|NOTE: Please send FE0206W-DU instead of FE0201-D|admin
2422|769|11/2/2005|12/31/1899|"Status Changed To: ""Qualified Lead"""|admin
2423|769|11/2/2005|12/31/1899|"Authorization Changed to ""Yes"""|
2424|761|11/2/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
2425|762|11/2/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
2426|763|11/2/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
2427|764|11/2/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
2428|765|11/2/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
2429|766|11/2/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
2430|768|11/2/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
2431|767|11/2/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
2432|769|11/2/2005|12/31/1899|"Authorization Changed to ""Yes"""|Bastl
2475|686|11/8/2005|12/31/1899|"Status Changed To: ""Qualified Lead"""|admin
2476|686|11/8/2005|12/31/1899|"Decision Maker Name: ""Milenko"", Decision Maker Title: ""engineer"""|admin
2477|686|11/8/2005|12/31/1899|"Authorization Changed to ""Yes"""|
2478|686|11/8/2005|12/31/1899|NOTE: credit car number # 4493690000632533 EXP03/07|admin
2479|686|11/8/2005|12/31/1899|NOTE: Jody has part at his desk|admin
2480|765|11/8/2005|12/31/1899|"Status Changed To: ""Qualified Lead"""|admin
2481|765|11/8/2005|12/31/1899|"Decision Maker Name: ""Charles Desbordes"", Decision Maker Title: ""Consultant"""|admin
2482|765|11/8/2005|12/31/1899|"Authorization Changed to ""Yes"""|
2483|783|11/8/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
2484|785|11/8/2005|12/31/1899|"Status Changed To: ""Qualified Lead"""|admin
2485|785|11/8/2005|12/31/1899|"Decision Maker Name: ""Zheng Yan"", Decision Maker Title: ""Engineer"""|admin
2486|785|11/8/2005|12/31/1899|"Authorization Changed to ""Yes"""|
2487|785|11/8/2005|12/31/1899|NOTE: Please send 5 pcs samples|admin
2488|786|11/8/2005|12/31/1899|"Status Changed To: ""Qualified Lead"""|admin
2489|786|11/8/2005|12/31/1899|"Decision Maker Name: ""George Deveau"", Decision Maker Title: ""Mechanical Engineer"""|admin
2490|786|11/8/2005|12/31/1899|"Authorization Changed to ""Yes"""|
2491|786|11/8/2005|12/31/1899|NOTE: Also Please send 20 pcs each AND120CRP and AND155CRP|admin
2492|784|11/8/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
2493|787|11/8/2005|12/31/1899|"Status Changed To: ""New"""|admin
2494|787|11/8/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
2495|788|11/8/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
2496|789|11/8/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
2497|790|11/8/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
2498|791|11/8/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
2499|792|11/11/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
2500|793|11/11/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
2501|794|11/11/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
2502|794|11/11/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
2503|795|11/11/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
2504|796|11/11/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
2505|797|11/11/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
2506|797|11/11/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
2529|431|11/15/2005|12/31/1899|"Status Changed To: ""Working Sale"""|admin
2530|431|11/15/2005|12/31/1899|"Status Changed To: ""Working Sale"""|admin
2531|597|11/15/2005|12/31/1899|"Status Changed To: ""Refer to Disti"""|admin
